current_credits,total_credits,current_gpa,target_gpa,num_2_credit,num_3_credit,final_gpa
56,120,1.86,3.65,23,6,2.67
48,120,2.69,3.87,33,2,3.33
69,120,2.31,2.59,16,6,2.34
72,120,2.03,2.8,10,9,2.51
90,120,1.78,2.8,12,2,2.2
50,120,3.45,3.75,24,7,3.77
77,120,3.42,3.65,12,6,3.63
44,120,2.19,2.28,17,14,2.32
108,120,3.53,3.63,0,4,3.51
45,120,2.5,3.68,34,2,3.09
85,120,2.57,3.61,4,9,3.06
59,120,3.49,3.99,14,11,3.55
72,120,2.2,3.47,24,0,2.95
53,120,3.28,3.52,14,13,3.21
67,120,3.11,3.88,19,5,3.64
109,120,3.32,3.84,4,1,3.48
81,120,3.46,3.74,13,4,3.62
84,120,2.25,3.25,0,12,2.56
43,120,3.56,3.84,14,16,3.6
62,120,1.86,2.45,2,18,1.99
76,120,2.41,3.86,11,7,3.12
85,120,2.24,2.39,4,9,2.32
71,120,2.04,3.68,24,0,2.77
40,120,3.33,3.78,35,3,3.52
99,120,1.62,3.26,0,7,2.63
92,120,2.98,3.47,6,5,3.3
102,120,1.51,3.8,3,4,2.72
75,120,2.58,3.21,3,13,2.7
33,120,2.81,3.17,3,27,3.1
47,120,1.84,2.75,5,21,2.31
53,120,3.89,3.89,32,1,3.88
40,120,3.28,3.43,2,25,3.17
66,120,1.89,3.62,3,16,2.86
33,120,1.61,1.73,3,27,1.47
111,120,2.57,2.57,3,1,2.46
81,120,2.34,2.72,13,4,2.68
66,120,3.3,3.91,1,17,3.43
85,120,3.26,3.48,10,5,3.31
109,120,2.58,3.41,2,2,3.13
53,120,1.67,3.97,15,12,2.69
52,120,3.88,3.96,32,1,3.91
35,120,2.2,3.59,17,17,2.77
31,120,2.75,3.11,19,17,3.11
32,120,1.96,3.37,5,26,2.68
39,120,2.91,3.54,33,5,3.15
97,120,2.18,3.75,10,1,2.97
113,120,3.09,3.16,2,1,3.02
67,120,3.02,3.69,8,12,3.24
95,120,2.27,3.39,6,4,2.66
96,120,2.9,2.98,12,0,3.02
94,120,3.07,3.4,11,1,3.05
95,120,3.22,3.55,3,6,3.5
58,120,2.83,3.26,22,6,2.96
77,120,3.12,3.62,14,5,3.33
76,120,2.86,3.28,7,10,3.2
94,120,1.93,2.47,1,8,2.38
92,120,2.34,2.95,2,8,2.49
80,120,2.03,2.32,5,10,2.06
81,120,2.64,3.39,13,4,3.06
42,120,2.9,3.8,13,17,3.16
102,120,1.93,2.41,4,3,2.32
90,120,3.67,3.97,15,0,3.65
110,120,2.79,3.79,3,1,3.29
70,120,2.64,2.93,2,15,2.6
102,120,3.06,3.08,3,4,3.11
89,120,3.38,3.92,9,4,3.53
115,120,2.81,3.55,1,1,3.28
105,120,3.65,3.98,7,0,3.69
84,120,3.65,3.97,15,2,3.65
35,120,2.65,3.69,33,6,3.15
113,120,2.84,3.17,3,0,3.08
55,120,3.09,3.15,26,4,3.06
66,120,1.97,3.79,9,12,2.92
60,120,2.51,3.98,12,12,3.35
98,120,2.06,2.34,8,2,2.23
109,120,2.84,2.86,5,0,2.71
59,120,2.41,2.46,20,7,2.49
115,120,1.57,1.74,1,1,1.8
109,120,1.73,1.81,2,2,1.92
68,120,2.98,3.12,26,0,3.22
115,120,2.03,2.37,2,0,2.36
47,120,3.56,3.89,18,12,3.67
114,120,3.03,3.05,1,1,3.1
87,120,2.68,2.71,0,11,2.75
97,120,1.98,2.8,4,5,2.49
47,120,2.35,2.71,12,16,2.45
115,120,2.95,3.19,2,0,3.24
99,120,2.59,3.52,9,1,3.23
108,120,1.52,3.72,1,3,2.75
41,120,1.81,2.26,20,13,2.05
100,120,2.24,2.39,10,0,2.22
100,120,2.18,3.21,10,0,2.85
99,120,1.71,2.41,3,5,2.16
62,120,2.91,3.49,17,8,3.01
47,120,3.05,3.14,20,11,3.26
70,120,1.99,3.23,1,16,2.53
109,120,3.5,3.92,5,0,3.59
37,120,3.12,3.89,17,16,3.55
67,120,3.58,3.88,13,9,3.7
42,120,1.98,2.67,7,21,2.3
69,120,2.05,2.27,24,1,2.15
46,120,2.34,2.9,16,14,2.47
106,120,3.3,3.36,7,0,3.25
87,120,2.39,2.51,16,0,2.59
93,120,1.55,4.0,0,9,2.84
61,120,2.22,2.57,16,9,2.22
100,120,2.98,3.66,1,6,3.39
30,120,3.88,3.97,13,21,4.0
56,120,2.31,3.45,26,4,3.08
44,120,2.85,3.24,5,22,3.15
95,120,3.27,3.84,12,0,3.42
102,120,2.79,3.56,0,6,3.18
71,120,3.53,3.8,20,3,3.54
30,120,3.43,3.5,7,25,3.55
54,120,2.93,3.95,31,1,3.52
109,120,3.22,3.64,1,3,3.24
94,120,2.66,3.06,1,8,2.96
40,120,3.63,3.69,8,21,3.81
53,120,2.05,3.03,0,22,2.51
112,120,1.79,2.32,2,1,1.92
103,120,3.1,3.54,2,4,3.14
94,120,3.2,3.54,1,8,3.42
93,120,1.59,2.65,0,9,2.3
49,120,2.61,2.93,2,22,2.9
30,120,2.46,3.82,34,7,3.06
47,120,3.13,3.44,8,19,3.14
51,120,2.48,2.83,25,6,2.68
30,120,3.16,3.46,9,24,3.17
67,120,3.32,3.95,1,17,3.59
40,120,3.86,3.87,11,19,4.0
38,120,3.14,3.84,12,19,3.37
93,120,1.7,2.25,3,7,1.98
103,120,2.41,3.88,7,1,3.23
52,120,2.09,3.57,14,13,2.72
52,120,1.72,2.5,2,21,2.3
68,120,1.64,2.05,15,7,1.97
86,120,2.17,3.1,8,6,2.53
78,120,2.72,3.66,4,11,3.26
105,120,3.11,3.82,3,3,3.35
44,120,2.18,2.66,30,5,2.48
51,120,2.91,3.77,9,17,3.52
88,120,2.12,3.4,1,10,2.79
42,120,1.89,2.1,4,23,2.14
110,120,2.89,3.85,3,1,3.47
104,120,2.71,3.08,8,0,3.01
109,120,2.29,3.35,4,1,2.85
112,120,2.53,3.12,2,1,2.96
103,120,1.59,3.98,2,4,2.8
99,120,2.52,3.74,6,3,3.12
45,120,1.81,3.22,1,24,2.36
48,120,2.95,3.07,16,13,3.08
61,120,2.42,3.77,28,1,3.1
85,120,1.85,3.85,13,3,2.67
41,120,3.63,3.82,15,16,3.59
100,120,3.13,3.29,1,6,3.28
80,120,1.76,3.62,12,5,2.89
47,120,2.63,2.82,36,0,2.77
85,120,3.3,3.58,4,9,3.59
51,120,2.07,2.57,31,2,2.39
113,120,2.28,2.95,0,2,2.55
54,120,2.6,3.77,10,15,3.22
83,120,2.0,3.53,2,11,2.78
86,120,3.08,3.46,6,7,3.46
110,120,2.83,3.59,5,0,3.29
64,120,2.79,2.99,26,1,2.83
74,120,3.86,3.91,23,0,3.74
107,120,2.56,3.74,0,4,3.28
101,120,2.19,3.76,8,1,2.92
72,120,2.94,3.56,24,0,3.33
85,120,2.26,3.79,2,10,3.01
39,120,2.78,2.86,4,24,2.88
87,120,2.35,2.91,3,9,2.78
97,120,2.0,2.78,5,4,2.51
44,120,3.11,3.57,5,22,3.35
42,120,2.25,3.4,27,8,2.93
86,120,3.0,3.14,3,9,3.0
108,120,1.76,2.97,6,0,2.18
108,120,3.58,3.88,3,2,3.86
77,120,3.83,3.89,5,11,3.87
54,120,3.76,3.86,15,12,3.83
52,120,1.51,3.39,17,11,2.54
54,120,2.12,2.3,24,6,2.02
96,120,2.99,3.04,1,7,3.17
84,120,3.9,3.98,15,2,3.82
88,120,3.01,3.29,8,5,3.31
40,120,2.08,3.21,32,5,2.75
78,120,2.2,3.01,15,4,2.46
50,120,2.36,3.05,8,18,2.72
76,120,3.15,3.57,5,11,3.25
48,120,1.61,2.35,30,4,1.92
32,120,1.98,3.79,18,17,3.02
57,120,1.59,2.05,18,9,1.88
57,120,3.55,3.95,24,5,3.8
112,120,3.19,3.55,2,1,3.25
38,120,3.63,3.93,5,24,3.73
96,120,3.24,3.83,4,5,3.66
69,120,3.8,3.89,13,8,3.93
111,120,1.92,3.29,0,3,2.6
99,120,1.76,2.31,6,3,2.19
96,120,2.25,3.42,4,5,2.65
103,120,3.88,3.91,4,3,3.97
112,120,2.59,2.86,4,0,2.67
36,120,2.45,3.63,28,9,2.99
92,120,2.1,2.12,2,8,2.13
78,120,1.81,2.77,7,9,2.25
37,120,2.44,3.23,20,14,2.71
34,120,3.68,3.9,40,2,3.6
75,120,2.95,2.99,18,3,3.0
31,120,2.03,3.2,23,14,2.48
58,120,3.28,3.88,23,5,3.4
82,120,3.09,3.86,17,1,3.57
112,120,3.23,3.3,2,1,3.42
85,120,2.56,3.97,1,11,3.36
54,120,2.0,3.37,24,6,2.81
96,120,2.49,3.69,4,5,3.17
99,120,3.11,3.94,3,5,3.46
90,120,1.69,2.83,4,7,2.3
39,120,2.09,3.35,28,8,2.87
57,120,2.05,2.05,18,9,1.88
31,120,1.82,3.42,2,28,2.59
96,120,1.52,2.75,0,8,2.18
90,120,3.54,3.66,4,7,3.6
39,120,2.63,2.94,33,5,2.62
61,120,3.68,3.78,20,6,3.78
73,120,1.78,3.76,2,14,2.86
43,120,1.99,3.84,10,19,2.86
30,120,3.79,3.87,3,28,3.92
48,120,3.01,3.31,34,1,3.22
98,120,2.96,3.97,5,4,3.66
92,120,3.42,3.96,6,5,3.84
74,120,2.22,2.84,2,14,2.68
49,120,1.98,3.82,22,9,2.88
98,120,3.73,4.0,8,2,3.74
94,120,3.86,3.95,13,0,3.8
71,120,3.2,3.72,2,15,3.39
105,120,3.18,3.99,6,1,3.65
109,120,3.48,3.65,2,2,3.72
107,120,1.85,2.5,3,2,2.07
31,120,3.72,3.74,31,9,3.63
103,120,3.02,3.35,8,0,3.37
104,120,3.13,3.45,3,3,3.36
78,120,2.67,3.63,12,6,2.98
47,120,1.64,2.25,26,7,2.05
40,120,2.63,2.79,25,10,2.57
89,120,1.75,2.22,2,9,2.09
34,120,2.83,3.37,8,23,3.01
30,120,3.86,3.9,31,9,3.91
34,120,3.43,3.48,8,23,3.33
99,120,2.89,3.94,7,2,3.45
106,120,3.88,3.93,1,4,3.73
111,120,2.0,3.96,4,0,2.9
52,120,3.41,3.52,7,18,3.35
61,120,1.51,2.22,2,18,2.01
93,120,3.32,3.92,4,6,3.58
66,120,3.59,3.94,16,7,3.88
74,120,3.85,3.9,11,8,3.83
99,120,3.63,3.68,9,1,3.69
68,120,3.46,3.7,0,17,3.39
104,120,2.38,3.15,5,2,2.85
111,120,2.04,3.86,4,0,3.11
49,120,1.58,3.29,16,13,2.52
105,120,2.78,3.86,7,0,3.37
82,120,3.09,3.38,19,0,3.23
48,120,3.31,3.8,36,0,3.48
56,120,2.76,2.8,14,12,2.7
43,120,1.88,2.55,22,11,2.35
109,120,3.69,3.92,5,0,4.0
87,120,3.04,3.8,0,11,3.48
67,120,2.88,3.13,8,12,2.82
38,120,3.5,3.95,3,25,3.56
49,120,3.04,3.34,32,2,3.38
61,120,2.45,3.37,5,16,2.95
30,120,3.54,3.68,42,2,3.48
99,120,3.2,3.96,3,5,3.69
77,120,3.26,3.51,15,4,3.33
68,120,1.68,2.54,9,11,1.99
67,120,3.87,3.93,17,6,3.97
99,120,3.11,3.25,3,5,3.37
64,120,2.39,3.75,23,3,3.17
70,120,2.91,3.92,17,5,3.55
36,120,3.6,3.69,15,18,3.66
51,120,2.5,2.76,16,12,2.78
41,120,2.72,3.27,32,5,3.17
41,120,1.68,2.28,15,16,2.17
42,120,1.66,3.89,7,21,2.59
108,120,1.53,3.48,3,2,2.36
91,120,2.42,3.06,2,8,2.8
30,120,2.27,2.49,18,18,2.49
94,120,2.98,3.86,10,2,3.37
68,120,1.86,2.96,9,11,2.43
35,120,1.91,2.65,14,19,2.15
91,120,3.36,3.45,10,3,3.28
73,120,3.61,3.79,5,12,3.83
47,120,2.06,3.42,3,22,2.8
41,120,3.31,3.54,39,0,3.49
91,120,2.52,3.98,7,5,3.28
71,120,3.23,3.32,9,10,3.23
55,120,2.55,3.77,29,2,3.0
76,120,2.43,3.62,11,7,3.0
67,120,1.98,1.99,26,0,2.0
90,120,1.79,3.72,7,5,2.91
110,120,1.77,1.8,0,3,1.85
72,120,3.01,3.02,1,15,2.92
38,120,3.39,3.6,2,26,3.69
76,120,3.23,3.72,5,11,3.44
70,120,1.57,1.69,16,6,1.82
46,120,1.59,3.85,19,12,2.81
39,120,2.83,3.14,4,24,3.02
36,120,2.82,3.67,24,12,3.26
35,120,2.12,2.69,15,18,2.41
37,120,2.53,2.78,26,10,2.8
90,120,3.53,3.68,0,10,3.69
95,120,3.34,3.75,6,4,3.6
105,120,3.12,3.87,6,1,3.6
107,120,3.42,3.44,5,1,3.47
41,120,2.51,3.4,27,8,3.01
90,120,2.67,3.43,15,0,2.87
80,120,2.23,2.77,12,5,2.46
79,120,3.23,3.59,1,13,3.34
46,120,3.01,3.54,28,6,3.35
104,120,2.8,3.23,6,1,2.92
37,120,1.51,3.41,5,24,2.28
111,120,3.69,3.95,0,3,3.76
107,120,2.1,2.51,3,2,2.21
44,120,2.31,2.56,24,9,2.48
38,120,2.37,2.97,14,18,2.49
43,120,3.86,3.99,8,20,4.0
64,120,3.1,3.19,19,6,3.23
109,120,3.7,3.83,1,3,3.84
91,120,2.0,2.46,7,5,2.39
33,120,1.58,2.61,6,25,2.19
49,120,2.23,3.5,32,2,2.86
111,120,3.28,3.64,4,0,3.43
113,120,2.28,3.14,3,0,2.82
51,120,3.1,3.36,34,0,3.31
97,120,2.97,3.89,5,4,3.44
35,120,2.39,2.46,6,24,2.37
72,120,1.81,3.49,12,8,2.82
74,120,2.02,3.44,21,1,2.74
71,120,3.83,3.87,24,0,3.92
34,120,2.26,3.2,37,4,2.69
79,120,3.89,3.91,19,1,3.8
97,120,3.59,3.65,8,2,3.73
105,120,3.68,3.9,7,0,3.84
115,120,1.7,2.09,2,0,1.91
38,120,2.73,3.31,5,24,2.91
100,120,2.54,3.55,2,5,2.88
81,120,3.75,3.85,13,4,3.69
73,120,3.52,3.7,17,4,3.79
102,120,2.72,2.98,0,6,2.83
73,120,1.64,3.33,8,10,2.47
52,120,3.48,3.97,10,16,3.85
33,120,3.73,3.88,9,23,3.68
106,120,3.57,3.93,5,1,3.6
30,120,3.76,3.81,27,12,3.84
102,120,2.03,3.86,4,3,2.9
31,120,2.25,2.68,5,26,2.44
101,120,2.4,2.73,5,3,2.64
78,120,3.04,3.57,7,9,3.43
33,120,1.89,2.06,21,15,2.12
53,120,2.11,3.05,20,9,2.44
80,120,2.41,3.36,3,11,2.91
113,120,3.35,3.69,0,2,3.53
52,120,2.25,3.54,19,10,2.88
62,120,1.92,2.53,17,8,2.15
101,120,2.63,2.87,2,5,2.64
88,120,3.47,3.77,13,2,3.57
69,120,2.63,3.56,19,4,3.03
52,120,1.98,2.79,2,21,2.22
49,120,2.74,3.72,10,17,3.13
56,120,3.57,3.95,18,9,3.64
78,120,3.24,3.57,21,0,3.43
99,120,3.77,3.91,10,0,4.0
91,120,2.92,3.97,4,7,3.59
100,120,3.58,3.58,5,3,3.77
83,120,3.45,3.83,6,8,3.46
59,120,3.16,3.82,23,5,3.34
31,120,3.67,3.99,13,21,3.67
34,120,3.27,3.58,37,4,3.23
82,120,1.88,3.76,17,1,2.94
56,120,3.01,3.26,18,9,2.97
58,120,3.36,3.37,19,8,3.3
96,120,3.13,3.33,7,3,3.27
78,120,2.16,3.37,13,5,2.67
60,120,2.87,3.07,22,5,3.09
68,120,3.48,3.76,15,7,3.49
88,120,2.17,2.26,1,10,2.2
41,120,2.84,3.61,6,22,3.25
84,120,3.77,3.93,13,3,3.95
65,120,3.72,3.79,2,17,3.73
115,120,3.29,3.31,1,1,3.31
109,120,2.32,2.99,2,2,2.66
61,120,2.5,3.42,20,6,2.77
52,120,2.97,3.03,16,12,2.98
51,120,3.43,3.47,1,22,3.47
63,120,1.84,3.02,25,2,2.56
114,120,3.22,3.87,3,0,3.59
63,120,2.88,3.96,27,1,3.47
61,120,2.52,3.62,29,0,2.9
52,120,3.17,3.97,17,11,3.68
69,120,1.81,3.43,18,5,2.61
68,120,3.6,3.62,14,8,3.64
86,120,2.16,3.5,2,10,2.85
101,120,2.21,2.89,3,4,2.58
67,120,1.63,3.26,19,5,2.58
63,120,2.77,3.7,13,10,3.37
91,120,1.81,2.95,10,3,2.47
64,120,1.53,2.88,5,15,2.04
85,120,2.75,3.84,4,9,3.13
49,120,2.3,3.67,5,20,2.98
113,120,3.23,3.62,0,2,3.38
79,120,3.13,3.99,7,9,3.38
114,120,3.81,3.88,3,0,3.8
86,120,3.81,3.97,0,11,3.96
89,120,2.19,3.7,8,5,2.81
85,120,2.29,3.83,5,8,3.12
84,120,3.31,3.76,12,4,3.44
83,120,2.32,3.52,14,3,2.87
38,120,2.22,3.55,35,4,2.69
30,120,2.96,3.19,30,10,3.02
91,120,3.31,3.36,4,7,3.28
78,120,3.47,3.49,13,5,3.54
49,120,3.65,3.7,2,22,3.67
63,120,3.07,3.14,6,15,3.09
44,120,2.63,3.82,26,8,3.03
52,120,2.1,2.17,26,5,1.98
51,120,2.63,2.86,12,15,2.83
105,120,2.87,3.48,6,1,3.36
53,120,2.26,2.5,24,6,2.35
86,120,3.6,3.86,0,11,3.71
62,120,2.3,3.84,17,8,2.96
34,120,2.67,3.08,1,28,2.86
89,120,2.63,2.67,5,7,2.73
110,120,3.09,3.24,0,3,3.26
41,120,3.16,3.38,20,13,3.29
87,120,3.72,3.98,9,5,3.71
53,120,3.09,3.99,21,8,3.48
110,120,3.01,3.45,3,1,3.43
33,120,2.95,3.15,16,18,3.1
35,120,3.4,3.45,8,23,3.3
93,120,1.71,2.05,10,2,2.04
112,120,1.73,3.18,2,1,2.58
100,120,3.52,3.71,8,1,3.74
36,120,3.82,3.83,36,4,3.95
40,120,3.61,3.95,31,6,3.84
37,120,3.43,3.82,17,16,3.69
81,120,3.58,3.71,6,9,3.81
62,120,1.82,3.7,29,0,2.94
57,120,3.83,3.9,27,3,3.67
46,120,3.47,3.49,5,21,3.43
32,120,1.68,3.3,24,13,2.29
84,120,2.1,3.13,10,5,2.63
79,120,2.7,3.52,1,13,3.28
33,120,2.13,3.7,36,5,3.01
62,120,2.22,3.73,26,2,2.8
77,120,3.29,3.63,8,9,3.5
34,120,3.54,3.57,1,28,3.5
63,120,2.83,3.63,27,1,3.14
106,120,3.4,3.65,5,1,3.35
108,120,2.66,3.85,1,3,3.11
103,120,2.85,3.46,1,5,3.35
90,120,3.02,3.89,0,10,3.4
52,120,1.92,3.43,14,13,2.82
77,120,2.52,3.97,14,5,3.35
81,120,3.44,3.8,1,12,3.71
72,120,1.93,3.47,21,2,2.75
44,120,3.72,3.78,35,2,3.78
62,120,2.57,3.45,3,17,2.96
46,120,2.09,3.18,26,7,2.82
90,120,2.53,2.66,12,2,2.7
46,120,1.92,3.86,31,4,3.04
37,120,2.33,2.81,34,5,2.44
89,120,2.55,3.9,2,9,3.14
72,120,2.71,2.95,0,16,2.68
30,120,3.32,3.71,34,7,3.32
68,120,2.91,3.76,21,3,3.41
34,120,2.84,3.99,8,23,3.55
106,120,2.79,3.61,7,0,3.08
79,120,3.08,3.23,20,0,3.08
107,120,3.0,3.11,5,1,3.11
59,120,2.54,2.56,29,1,2.42
79,120,2.44,2.93,19,1,2.54
100,120,1.98,3.36,8,1,2.57
61,120,2.89,3.13,5,16,3.08
46,120,3.68,3.95,17,13,4.0
107,120,1.65,3.82,3,2,2.57
92,120,1.72,3.09,6,5,2.25
95,120,2.75,3.94,9,2,3.31
85,120,1.97,3.48,1,11,2.84
85,120,3.54,3.81,7,7,3.62
101,120,2.81,3.78,2,5,3.29
104,120,3.82,3.96,5,2,4.0
31,120,1.82,3.15,16,19,2.29
51,120,2.68,3.09,19,10,2.69
65,120,1.8,3.64,11,11,2.53
89,120,2.32,3.16,8,5,2.77
87,120,1.9,2.25,12,3,1.88
105,120,1.68,2.32,0,5,2.14
108,120,3.83,3.88,1,3,3.75
78,120,2.42,3.89,21,0,3.3
54,120,1.84,2.04,0,22,1.87
92,120,3.52,3.77,2,8,3.53
94,120,2.96,3.21,13,0,2.89
46,120,3.68,3.94,2,23,3.82
105,120,3.83,3.94,3,3,3.9
91,120,2.77,3.09,11,2,3.08
58,120,2.23,3.63,5,17,2.95
110,120,1.72,2.48,0,3,2.21
96,120,2.79,3.44,6,4,3.12
89,120,1.82,3.11,8,5,2.34
42,120,3.42,3.81,34,3,3.43
50,120,3.62,3.73,35,0,3.83
74,120,2.52,3.8,14,6,2.99
53,120,3.74,3.8,27,4,3.75
107,120,3.62,3.84,6,0,3.93
86,120,3.29,3.69,14,2,3.49
58,120,1.95,2.89,23,5,2.27
97,120,2.94,3.51,7,3,3.26
77,120,3.0,3.94,15,4,3.41
101,120,1.95,3.3,5,3,2.55
41,120,2.11,3.43,20,13,2.69
76,120,2.02,3.45,17,3,2.73
30,120,3.6,3.78,19,17,3.83
39,120,3.34,3.63,31,6,3.53
114,120,3.08,3.4,0,2,3.18
108,120,2.13,2.81,3,2,2.52
55,120,2.76,3.55,5,18,3.12
54,120,3.66,3.93,25,5,3.9
42,120,2.2,2.78,30,6,2.45
50,120,1.9,2.52,14,14,2.34
108,120,2.37,2.66,1,3,2.65
100,120,1.67,3.17,10,0,2.47
44,120,2.1,2.41,38,0,2.37
42,120,1.94,3.77,39,0,2.88
102,120,2.39,3.61,1,5,3.15
98,120,2.0,2.43,11,0,2.06
73,120,2.9,4.0,13,7,3.56
63,120,2.51,3.78,0,19,3.12
57,120,2.24,3.79,18,9,3.14
67,120,2.65,3.18,26,0,3.05
33,120,2.5,3.47,43,0,2.98
65,120,2.85,3.83,21,4,3.18
57,120,1.56,3.74,28,2,2.56
84,120,1.65,3.64,12,4,2.67
65,120,3.73,3.86,11,11,3.98
30,120,2.79,3.93,9,24,3.28
59,120,2.03,2.27,6,16,2.25
78,120,3.13,3.45,7,9,3.13
115,120,3.0,3.07,2,0,3.16
111,120,2.17,3.27,3,1,2.81
74,120,3.84,3.86,21,1,3.99
32,120,3.01,3.06,44,0,2.96
97,120,1.89,3.85,8,2,3.02
108,120,3.46,4.0,3,2,3.88
96,120,2.18,3.86,9,2,2.9
33,120,2.77,3.33,3,27,2.85
103,120,2.62,3.73,7,1,2.99
82,120,1.96,2.35,19,0,2.27
105,120,3.72,3.73,0,5,3.71
85,120,2.35,3.49,16,1,2.86
82,120,1.62,2.86,2,11,2.18
109,120,1.81,2.05,4,1,1.94
70,120,2.24,2.63,1,16,2.54
68,120,1.62,2.67,23,2,2.0
81,120,2.58,3.1,19,0,3.02
102,120,3.41,3.43,4,3,3.51
62,120,3.0,3.82,24,3,3.21
114,120,2.08,3.93,1,1,2.84
48,120,2.89,3.32,13,15,3.09
84,120,2.75,3.2,9,6,2.9
54,120,2.87,3.67,0,22,3.44
70,120,1.82,3.19,14,7,2.41
57,120,2.09,2.42,30,1,2.07
109,120,2.16,2.6,5,0,2.52
72,120,2.39,2.74,12,8,2.4
58,120,3.88,3.96,5,17,3.85
104,120,1.58,3.31,0,5,2.25
62,120,1.63,2.66,18,7,2.22
114,120,2.27,2.56,1,1,2.48
46,120,3.67,3.83,7,20,3.86
115,120,3.74,3.75,1,1,3.74
71,120,3.0,3.35,15,6,3.23
92,120,2.94,3.71,5,6,3.48
45,120,3.63,3.71,6,21,3.57
57,120,1.78,2.31,21,7,2.13
43,120,2.3,2.4,34,3,2.29
110,120,3.51,3.93,0,3,3.76
76,120,3.15,3.18,13,6,2.99
88,120,2.63,3.94,1,10,3.35
82,120,1.94,3.08,19,0,2.33
59,120,3.1,3.43,21,6,3.22
46,120,2.68,2.79,37,0,2.87
73,120,2.89,3.72,23,0,3.43
113,120,2.14,3.75,0,2,3.04
32,120,3.35,3.75,11,22,3.54
111,120,2.51,2.61,0,3,2.61
70,120,1.74,3.22,20,3,2.41
108,120,2.75,3.66,3,2,3.17
71,120,3.86,3.89,0,16,4.0
61,120,2.84,3.24,19,7,2.97
39,120,2.82,2.98,12,19,3.01
83,120,1.75,3.37,5,9,2.47
46,120,3.44,3.72,4,22,3.67
55,120,2.46,3.99,2,20,3.24
41,120,2.29,3.03,24,10,2.77
105,120,2.43,3.72,0,5,3.04
108,120,2.03,3.37,0,4,2.76
84,120,2.24,3.45,15,2,2.97
81,120,3.64,3.72,6,9,3.79
45,120,3.23,3.81,37,0,3.72
40,120,2.77,3.97,14,17,3.35
96,120,3.72,3.97,10,1,3.8
44,120,2.02,3.91,11,18,2.8
38,120,2.77,3.22,39,1,3.17
31,120,2.86,3.43,11,22,3.3
74,120,2.04,2.16,17,4,2.15
113,120,3.05,3.61,0,2,3.23
42,120,1.95,3.55,15,16,2.71
104,120,2.11,3.5,3,3,2.85
108,120,2.2,3.51,4,1,2.76
62,120,1.63,2.47,15,9,1.88
91,120,1.6,1.84,8,4,1.76
68,120,2.36,2.76,0,17,2.49
52,120,1.67,3.93,26,5,2.78
105,120,3.82,3.94,6,1,3.94
76,120,2.82,3.43,11,7,3.18
57,120,1.83,3.5,1,20,2.77
102,120,2.92,3.01,4,3,2.8
57,120,2.58,3.82,16,10,3.29
84,120,2.08,3.49,4,9,2.95
48,120,3.34,3.69,28,5,3.57
63,120,2.75,3.98,12,11,3.31
71,120,3.63,3.9,17,5,3.87
93,120,3.6,3.85,1,8,3.69
49,120,2.88,3.67,16,13,3.38
44,120,2.98,3.42,27,7,3.03
34,120,2.26,3.78,4,26,2.97
61,120,1.62,3.61,26,2,2.6
48,120,2.83,3.74,24,8,3.47
74,120,2.08,3.8,3,13,2.83
48,120,2.21,3.18,6,20,2.53
93,120,3.32,3.6,7,4,3.31
98,120,2.42,3.23,8,2,2.74
86,120,2.17,3.04,3,9,2.43
93,120,2.12,3.38,9,3,2.92
68,120,3.19,3.78,3,15,3.56
93,120,3.74,3.91,7,4,3.96
97,120,1.89,2.3,2,6,2.05
69,120,3.24,3.9,19,4,3.42
49,120,2.47,2.84,25,7,2.73
45,120,3.71,3.71,36,1,3.9
92,120,1.65,1.84,11,2,1.87
65,120,3.39,3.62,9,12,3.58
78,120,2.05,3.62,6,10,2.87
72,120,2.05,2.67,4,13,2.21
110,120,1.65,2.69,0,3,2.0
95,120,3.27,3.59,11,1,3.38
98,120,2.94,3.18,11,0,2.87
46,120,2.73,3.85,16,14,3.09
41,120,2.31,3.58,21,12,2.84
61,120,2.42,2.99,20,6,2.67
74,120,2.73,3.08,3,13,2.98
41,120,2.52,2.58,14,17,2.64
99,120,3.64,3.93,7,2,3.83
42,120,2.86,3.73,24,10,3.12
43,120,1.8,3.91,23,10,2.74
112,120,2.42,2.83,1,2,2.44
55,120,2.01,2.03,16,11,1.83
39,120,3.63,3.77,37,2,3.87
67,120,1.54,2.5,17,6,1.94
70,120,1.73,3.01,11,9,2.22
79,120,2.87,3.55,20,0,3.12
95,120,2.21,3.21,0,8,2.73
67,120,2.28,2.43,5,14,2.46
54,120,1.73,2.18,19,9,2.1
76,120,1.8,3.05,20,1,2.4
101,120,1.92,2.78,6,2,2.43
109,120,2.38,3.51,4,1,2.89
103,120,2.24,3.52,7,1,2.7
59,120,2.69,2.79,9,14,2.68
115,120,2.67,3.83,1,1,3.38
38,120,2.78,3.88,17,16,3.28
39,120,2.8,3.18,22,12,2.89
54,120,3.72,3.78,0,22,3.85
88,120,3.82,3.97,5,7,3.8
37,120,3.63,3.63,5,24,3.77
51,120,2.59,2.93,15,13,2.66
112,120,2.57,3.85,2,1,3.31
91,120,2.91,3.05,2,8,2.86
69,120,3.3,3.33,15,7,3.33
80,120,2.89,3.61,14,4,3.24
92,120,2.15,3.51,9,3,2.76
106,120,2.87,3.42,2,3,3.22
49,120,2.8,3.81,22,9,3.33
81,120,3.41,3.86,4,10,3.51
39,120,3.03,3.22,0,27,3.22
63,120,3.02,3.62,18,7,3.51
